year,total_pop,TambonID,TambonThaiShort,DistrictThaiShort,ProvinceThai
2020,7581,710609,บ้านใหม่,ท่าม่วง,กาญจนบุรี
2020,8766,710610,พังตรุ,ท่าม่วง,กาญจนบุรี
2020,3892,710611,ท่าตะคร้อ,ท่าม่วง,กาญจนบุรี
2020,6887,710612,รางสาลี่,ท่าม่วง,กาญจนบุรี
2020,8256,710613,หนองตากยา,ท่าม่วง,กาญจนบุรี
2020,20103,710701,ท่าขนุน,ทองผาภูมิ,กาญจนบุรี
2020,6131,710702,ปิล๊อก,ทองผาภูมิ,กาญจนบุรี
2020,5981,710703,หินดาด,ทองผาภูมิ,กาญจนบุรี
2020,8275,710704,ลิ่นถิ่น,ทองผาภูมิ,กาญจนบุรี
2020,11602,710705,ชะแล,ทองผาภูมิ,กาญจนบุรี
2020,11617,710706,ห้วยเขย่ง,ทองผาภูมิ,กาญจนบุรี
2020,5636,710707,สหกรณ์นิคม,ทองผาภูมิ,กาญจนบุรี
2020,38497,710801,หนองลู,สังขละบุรี,กาญจนบุรี
2020,6670,710802,ปรังเผล,สังขละบุรี,กาญจนบุรี
2020,6124,710803,ไล่โว่,สังขละบุรี,กาญจนบุรี
2020,7449,710901,พนมทวน,พนมทวน,กาญจนบุรี
2020,6751,710902,หนองโรง,พนมทวน,กาญจนบุรี
2020,3048,710903,ทุ่งสมอ,พนมทวน,กาญจนบุรี
2020,4901,710904,ดอนเจดีย์,พนมทวน,กาญจนบุรี
2020,9504,710905,พังตรุ,พนมทวน,กาญจนบุรี
2020,11362,710906,รางหวาย,พนมทวน,กาญจนบุรี
2020,3652,710911,หนองสาหร่าย,พนมทวน,กาญจนบุรี
2020,6186,710912,ดอนตาเพชร,พนมทวน,กาญจนบุรี
2020,9621,711001,เลาขวัญ,เลาขวัญ,กาญจนบุรี
2020,8313,711002,หนองโสน,เลาขวัญ,กาญจนบุรี
2020,9852,711003,หนองประดู่,เลาขวัญ,กาญจนบุรี
2020,9338,711004,หนองปลิง,เลาขวัญ,กาญจนบุรี
2020,6130,711005,หนองนกแก้ว,เลาขวัญ,กาญจนบุรี
2020,6987,711006,ทุ่งกระบ่ำ,เลาขวัญ,กาญจนบุรี
2020,7998,711007,หนองฝ้าย,เลาขวัญ,กาญจนบุรี
2020,10433,711101,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,กาญจนบุรี
2020,8056,711102,กลอนโด,ด่านมะขามเตี้ย,กาญจนบุรี
2020,11182,711103,จรเข้เผือก,ด่านมะขามเตี้ย,กาญจนบุรี
2020,4020,711104,หนองไผ่,ด่านมะขามเตี้ย,กาญจนบุรี
2020,18362,711201,หนองปรือ,หนองปรือ,กาญจนบุรี
2020,6460,711202,หนองปลาไหล,หนองปรือ,กาญจนบุรี
2020,6652,711203,สมเด็จเจริญ,หนองปรือ,กาญจนบุรี
2020,8991,711301,ห้วยกระเจา,ห้วยกระเจา,กาญจนบุรี
2020,4585,711302,วังไผ่,ห้วยกระเจา,กาญจนบุรี
2020,12283,711303,ดอนแสลบ,ห้วยกระเจา,กาญจนบุรี
2020,7867,711304,สระลงเรือ,ห้วยกระเจา,กาญจนบุรี
2020,16117,720101,ท่าพี่เลี้ยง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,17934,720102,รั้วใหญ่,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,3933,720103,ทับตีเหล็ก,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,11182,720104,ท่าระหัด,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,8025,720105,ไผ่ขวาง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,3862,720106,โคกโคเฒ่า,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,3352,720107,ดอนตาล,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,3411,720108,ดอนมะสังข์,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,5107,720109,พิหารแดง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,10153,720110,ดอนกำยาน,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,6727,720111,ดอนโพธิ์ทอง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,8685,720112,บ้านโพธิ์,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,13931,720113,สระแก้ว,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,9044,720114,ตลิ่งชัน,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,1915,720115,บางกุ้ง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,8513,720116,ศาลาขาว,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,10035,720117,สวนแตง,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,11024,720118,สนามชัย,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,6665,720119,โพธิ์พระยา,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,7653,720120,สนามคลี,เมืองสุพรรณบุรี,สุพรรณบุรี
2020,7840,720201,เขาพระ,เดิมบางนางบวช,สุพรรณบุรี
2020,7436,720202,เดิมบาง,เดิมบางนางบวช,สุพรรณบุรี
2020,7524,720203,นางบวช,เดิมบางนางบวช,สุพรรณบุรี
2020,6060,720204,เขาดิน,เดิมบางนางบวช,สุพรรณบุรี
2020,4514,720205,ปากน้ำ,เดิมบางนางบวช,สุพรรณบุรี
2020,5323,720206,ทุ่งคลี,เดิมบางนางบวช,สุพรรณบุรี
2020,4597,720207,โคกช้าง,เดิมบางนางบวช,สุพรรณบุรี
2020,6728,720208,หัวเขา,เดิมบางนางบวช,สุพรรณบุรี
2020,4247,720209,หัวนา,เดิมบางนางบวช,สุพรรณบุรี
2020,4058,720210,บ่อกรุ,เดิมบางนางบวช,สุพรรณบุรี
2020,594,720211,วังศรีราช,เดิมบางนางบวช,สุพรรณบุรี
2020,2549,720212,ป่าสะแก,เดิมบางนางบวช,สุพรรณบุรี
2020,4889,720213,ยางนอน,เดิมบางนางบวช,สุพรรณบุรี
2020,4729,720214,หนองกระทุ่ม,เดิมบางนางบวช,สุพรรณบุรี
2020,17543,720301,หนองมะค่าโมง,ด่านช้าง,สุพรรณบุรี
2020,16028,720302,ด่านช้าง,ด่านช้าง,สุพรรณบุรี
2020,9319,720303,ห้วยขมิ้น,ด่านช้าง,สุพรรณบุรี
2020,7515,720304,องค์พระ,ด่านช้าง,สุพรรณบุรี
2020,6805,720305,วังคัน,ด่านช้าง,สุพรรณบุรี
2020,5374,720306,นิคมกระเสียว,ด่านช้าง,สุพรรณบุรี
2020,5259,720307,วังยาว,ด่านช้าง,สุพรรณบุรี
2020,7043,720401,โคกคราม,บางปลาม้า,สุพรรณบุรี
2020,8421,720402,บางปลาม้า,บางปลาม้า,สุพรรณบุรี
2020,5508,720403,ตะค่า,บางปลาม้า,สุพรรณบุรี
2020,4401,720404,บางใหญ่,บางปลาม้า,สุพรรณบุรี
2020,3881,720405,กฤษณา,บางปลาม้า,สุพรรณบุรี
2020,7016,720406,สาลี,บางปลาม้า,สุพรรณบุรี
2020,6567,720407,ไผ่กองดิน,บางปลาม้า,สุพรรณบุรี
2020,5174,720408,องครักษ์,บางปลาม้า,สุพรรณบุรี
2020,4600,720409,จรเข้ใหญ่,บางปลาม้า,สุพรรณบุรี
2020,4263,720410,บ้านแหลม,บางปลาม้า,สุพรรณบุรี
2020,4709,720411,มะขามล้ม,บางปลาม้า,สุพรรณบุรี
2020,4091,720412,วังน้ำเย็น,บางปลาม้า,สุพรรณบุรี
2020,4777,720413,วัดโบสถ์,บางปลาม้า,สุพรรณบุรี
2020,6042,720414,วัดดาว,บางปลาม้า,สุพรรณบุรี
2020,8233,720501,ศรีประจันต์,ศรีประจันต์,สุพรรณบุรี
2020,8055,720502,บ้านกร่าง,ศรีประจันต์,สุพรรณบุรี
2020,5308,720503,มดแดง,ศรีประจันต์,สุพรรณบุรี
2020,3312,720504,บางงาม,ศรีประจันต์,สุพรรณบุรี
2020,9179,720505,ดอนปรู,ศรีประจันต์,สุพรรณบุรี
2020,8315,720506,ปลายนา,ศรีประจันต์,สุพรรณบุรี
2020,5253,720507,วังหว้า,ศรีประจันต์,สุพรรณบุรี
2020,6780,720508,วังน้ำซับ,ศรีประจันต์,สุพรรณบุรี
2020,6920,720509,วังยาง,ศรีประจันต์,สุพรรณบุรี
2020,14138,720601,ดอนเจดีย์,ดอนเจดีย์,สุพรรณบุรี
2020,7675,720602,หนองสาหร่าย,ดอนเจดีย์,สุพรรณบุรี
2020,7382,720603,ไร่รถ,ดอนเจดีย์,สุพรรณบุรี
2020,8903,720604,สระกระโจม,ดอนเจดีย์,สุพรรณบุรี
2020,7682,720605,ทะเลบก,ดอนเจดีย์,สุพรรณบุรี
2020,12346,720701,สองพี่น้อง,สองพี่น้อง,สุพรรณบุรี
2020,7067,720702,บางเลน,สองพี่น้อง,สุพรรณบุรี
2020,15227,720703,บางตาเถร,สองพี่น้อง,สุพรรณบุรี
2020,5608,720704,บางตะเคียน,สองพี่น้อง,สุพรรณบุรี
2020,3358,720705,บ้านกุ่ม,สองพี่น้อง,สุพรรณบุรี
2020,10039,720706,หัวโพธิ์,สองพี่น้อง,สุพรรณบุรี
2020,5004,720707,บางพลับ,สองพี่น้อง,สุพรรณบุรี
2020,4468,720708,เนินพระปรางค์,สองพี่น้อง,สุพรรณบุรี
2020,3114,720709,บ้านช้าง,สองพี่น้อง,สุพรรณบุรี
2020,3320,720710,ต้นตาล,สองพี่น้อง,สุพรรณบุรี
2020,10691,720711,ศรีสำราญ,สองพี่น้อง,สุพรรณบุรี
2020,15956,720712,ทุ่งคอก,สองพี่น้อง,สุพรรณบุรี
2020,5382,720713,หนองบ่อ,สองพี่น้อง,สุพรรณบุรี
2020,19532,720714,บ่อสุพรรณ,สองพี่น้อง,สุพรรณบุรี
2020,5233,720715,ดอนมะนาว,สองพี่น้อง,สุพรรณบุรี
2020,7910,720801,ย่านยาว,สามชุก,สุพรรณบุรี
2020,12202,720802,วังลึก,สามชุก,สุพรรณบุรี
2020,9935,720803,สามชุก,สามชุก,สุพรรณบุรี
2020,7922,720804,หนองผักนาก,สามชุก,สุพรรณบุรี
2020,5835,720805,บ้านสระ,สามชุก,สุพรรณบุรี
2020,4961,720806,หนองสะเดา,สามชุก,สุพรรณบุรี
2020,4044,720807,กระเสียว,สามชุก,สุพรรณบุรี
2020,23414,720901,อู่ทอง,อู่ทอง,สุพรรณบุรี
2020,8254,720902,สระยายโสม,อู่ทอง,สุพรรณบุรี
2020,13387,720903,จรเข้สามพัน,อู่ทอง,สุพรรณบุรี
2020,7632,720904,บ้านดอน,อู่ทอง,สุพรรณบุรี
2020,4481,720905,ยุ้งทะลาย,อู่ทอง,สุพรรณบุรี
2020,4494,720906,ดอนมะเกลือ,อู่ทอง,สุพรรณบุรี
2020,9366,720907,หนองโอ่ง,อู่ทอง,สุพรรณบุรี
2020,13333,720908,ดอนคา,อู่ทอง,สุพรรณบุรี
2020,11898,720909,พลับพลาไชย,อู่ทอง,สุพรรณบุรี
2020,9025,720910,บ้านโข้ง,อู่ทอง,สุพรรณบุรี
2020,3003,720911,เจดีย์,อู่ทอง,สุพรรณบุรี
2020,5232,720912,สระพังลาน,อู่ทอง,สุพรรณบุรี
2020,7331,720913,กระจัน,อู่ทอง,สุพรรณบุรี
2020,11342,721001,หนองหญ้าไซ,หนองหญ้าไซ,สุพรรณบุรี
2020,5265,721002,หนองราชวัตร,หนองหญ้าไซ,สุพรรณบุรี
2020,6540,721003,หนองโพธิ์,หนองหญ้าไซ,สุพรรณบุรี
2020,6508,721004,แจงงาม,หนองหญ้าไซ,สุพรรณบุรี
2020,9143,721005,หนองขาม,หนองหญ้าไซ,สุพรรณบุรี
2020,9999,721006,ทัพหลวง,หนองหญ้าไซ,สุพรรณบุรี
2020,27676,730101,พระปฐมเจดีย์,เมืองนครปฐม,นครปฐม
2020,12387,730102,บางแขม,เมืองนครปฐม,นครปฐม
2020,11462,730103,พระประโทน,เมืองนครปฐม,นครปฐม
2020,12417,730104,ธรรมศาลา,เมืองนครปฐม,นครปฐม
2020,6895,730105,ตาก้อง,เมืองนครปฐม,นครปฐม
2020,8677,730106,มาบแค,เมืองนครปฐม,นครปฐม
2020,14276,730107,สนามจันทร์,เมืองนครปฐม,นครปฐม
2020,11573,730108,ดอนยายหอม,เมืองนครปฐม,นครปฐม
2020,7954,730109,ถนนขาด,เมืองนครปฐม,นครปฐม
2020,15939,730110,บ่อพลับ,เมืองนครปฐม,นครปฐม
2020,21638,730111,นครปฐม,เมืองนครปฐม,นครปฐม
2020,6299,730112,วังตะกู,เมืองนครปฐม,นครปฐม
2020,9291,730113,หนองปากโลง,เมืองนครปฐม,นครปฐม
2020,11384,730114,สามควายเผือก,เมืองนครปฐม,นครปฐม
2020,5815,730115,ทุ่งน้อย,เมืองนครปฐม,นครปฐม
2020,8614,730116,หนองดินแดง,เมืองนครปฐม,นครปฐม
2020,3194,730117,วังเย็น,เมืองนครปฐม,นครปฐม
2020,17002,730118,โพรงมะเดื่อ,เมืองนครปฐม,นครปฐม
2020,13236,730119,ลำพยา,เมืองนครปฐม,นครปฐม
2020,7180,730120,สระกะเทียม,เมืองนครปฐม,นครปฐม
2020,3457,730121,สวนป่าน,เมืองนครปฐม,นครปฐม
2020,12858,730122,ห้วยจรเข้,เมืองนครปฐม,นครปฐม
2020,10594,730123,ทัพหลวง,เมืองนครปฐม,นครปฐม
2020,10410,730124,หนองงูเหลือม,เมืองนครปฐม,นครปฐม
2020,9024,730125,บ้านยาง,เมืองนครปฐม,นครปฐม
2020,6881,730201,ทุ่งกระพังโหม,กำแพงแสน,นครปฐม
2020,8988,730202,กระตีบ,กำแพงแสน,นครปฐม
2020,13299,730203,ทุ่งลูกนก,กำแพงแสน,นครปฐม
2020,12894,730204,ห้วยขวาง,กำแพงแสน,นครปฐม
2020,6094,730205,ทุ่งขวาง,กำแพงแสน,นครปฐม
2020,10207,730206,สระสี่มุม,กำแพงแสน,นครปฐม
2020,5382,730207,ทุ่งบัว,กำแพงแสน,นครปฐม
2020,7730,730208,ดอนข่อย,กำแพงแสน,นครปฐม
2020,7045,730209,สระพัฒนา,กำแพงแสน,นครปฐม
2020,8760,730210,ห้วยหมอนทอง,กำแพงแสน,นครปฐม
2020,7395,730211,ห้วยม่วง,กำแพงแสน,นครปฐม
2020,12384,730212,กำแพงแสน,กำแพงแสน,นครปฐม
2020,6360,730213,รางพิกุล,กำแพงแสน,นครปฐม
2020,5649,730214,หนองกระทุ่ม,กำแพงแสน,นครปฐม
2020,8136,730215,วังน้ำเขียว,กำแพงแสน,นครปฐม
2020,3828,730301,นครชัยศรี,นครชัยศรี,นครปฐม
2020,5133,730302,บางกระเบา,นครชัยศรี,นครปฐม
2020,2539,730303,วัดแค,นครชัยศรี,นครปฐม
2020,9502,730304,ท่าตำหนัก,นครชัยศรี,นครปฐม
2020,3838,730305,บางแก้ว,นครชัยศรี,นครปฐม
2020,3974,730306,ท่ากระชับ,นครชัยศรี,นครปฐม
2020,7899,730307,ขุนแก้ว,นครชัยศรี,นครปฐม
2020,3830,730308,ท่าพระยา,นครชัยศรี,นครปฐม
2020,3824,730309,พะเนียด,นครชัยศรี,นครปฐม
2020,4891,730310,บางระกำ,นครชัยศรี,นครปฐม
2020,4742,730311,โคกพระเจดีย์,นครชัยศรี,นครปฐม
2020,7193,730312,ศรีษะทอง,นครชัยศรี,นครปฐม
2020,7229,730313,แหลมบัว,นครชัยศรี,นครปฐม
2020,4216,730314,ศรีมหาโพธิ์,นครชัยศรี,นครปฐม
2020,3811,730315,สัมปทวน,นครชัยศรี,นครปฐม
2020,1770,730316,วัดสำโรง,นครชัยศรี,นครปฐม
2020,3066,730317,ดอนแฝก,นครชัยศรี,นครปฐม
2020,4744,730318,ห้วยพลู,นครชัยศรี,นครปฐม
2020,5602,730319,วัดละมุด,นครชัยศรี,นครปฐม
2020,2783,730320,บางพระ,นครชัยศรี,นครปฐม
2020,3038,730321,บางแก้วฟ้า,นครชัยศรี,นครปฐม
2020,8468,730322,ลานตากฟ้า,นครชัยศรี,นครปฐม
2020,2867,730323,งิ้วราย,นครชัยศรี,นครปฐม
2020,2961,730324,ไทยาวาส,นครชัยศรี,นครปฐม
2020,10867,730401,สามง่าม,ดอนตูม,นครปฐม
2020,7933,730402,ห้วยพระ,ดอนตูม,นครปฐม
2020,9671,730403,ลำเหย,ดอนตูม,นครปฐม
2020,5173,730404,ดอนพุทรา,ดอนตูม,นครปฐม
2020,4502,730405,บ้านหลวง,ดอนตูม,นครปฐม
2020,4025,730406,ดอนรวก,ดอนตูม,นครปฐม
2020,3783,730407,ห้วยด้วน,ดอนตูม,นครปฐม
2020,3046,730408,ลำลูกบัว,ดอนตูม,นครปฐม
2020,12430,730501,บางเลน,บางเลน,นครปฐม
2020,7294,730502,บางปลา,บางเลน,นครปฐม
2020,9467,730503,บางหลวง,บางเลน,นครปฐม
2020,9905,730504,บางภาษี,บางเลน,นครปฐม
2020,4985,730505,บางระกำ,บางเลน,นครปฐม
2020,5955,730506,บางไทรป่า,บางเลน,นครปฐม
2020,6003,730507,หินมูล,บางเลน,นครปฐม
2020,5143,730508,ไทรงาม,บางเลน,นครปฐม
2020,5150,730509,ดอนตูม,บางเลน,นครปฐม
2020,5104,730510,นิลเพชร,บางเลน,นครปฐม
2020,4453,730511,บัวปากท่า,บางเลน,นครปฐม
2020,3625,730512,คลองนกกระทุง,บางเลน,นครปฐม
2020,5542,730513,นราภิรมย์,บางเลน,นครปฐม
2020,4483,730514,ลำพญา,บางเลน,นครปฐม
2020,4601,730515,ไผ่หูช้าง,บางเลน,นครปฐม
2020,10660,730601,ท่าข้าม,สามพราน,นครปฐม
2020,6703,730602,ทรงคนอง,สามพราน,นครปฐม
2020,8279,730603,หอมเกร็ด,สามพราน,นครปฐม
2020,13537,730604,บางกระทึก,สามพราน,นครปฐม
2020,7084,730605,บางเตย,สามพราน,นครปฐม
2020,14230,730606,สามพราน,สามพราน,นครปฐม
2020,8211,730607,บางช้าง,สามพราน,นครปฐม
2020,33549,730608,ไร่ขิง,สามพราน,นครปฐม
2020,16333,730609,ท่าตลาด,สามพราน,นครปฐม
2020,28221,730610,กระทุ่มล้ม,สามพราน,นครปฐม
2020,12432,730611,คลองใหม่,สามพราน,นครปฐม
2020,8048,730612,ตลาดจินดา,สามพราน,นครปฐม
2020,11316,730613,คลองจินดา,สามพราน,นครปฐม
2020,8841,730614,ยายชา,สามพราน,นครปฐม
2020,10343,730615,บ้านใหม่,สามพราน,นครปฐม
2020,18302,730616,อ้อมใหญ่,สามพราน,นครปฐม
2020,22711,730701,ศาลายา,พุทธมณฑล,นครปฐม
2020,10601,730702,คลองโยง,พุทธมณฑล,นครปฐม
2020,9984,730703,มหาสวัสดิ์,พุทธมณฑล,นครปฐม
2020,52200,740101,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร
2020,8281,740102,ท่าฉลอม,เมืองสมุทรสาคร,สมุทรสาคร
2020,4928,740103,โกรกกราก,เมืองสมุทรสาคร,สมุทรสาคร
2020,8685,740104,บ้านบ่อ,เมืองสมุทรสาคร,สมุทรสาคร
2020,8597,740105,บางโทรัด,เมืองสมุทรสาคร,สมุทรสาคร
2020,4715,740106,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร
2020,3729,740107,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร
2020,12210,740108,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร
2020,28095,740109,นาดี,เมืองสมุทรสาคร,สมุทรสาคร
2020,31057,740110,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร
2020,9842,740111,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร
2020,14303,740112,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร
2020,35566,740113,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร
2020,23780,740114,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร
2020,17563,740115,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร
2020,11208,740116,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร
2020,25263,740117,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร
2020,4015,740118,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร
2020,27556,740201,ตลาดกระทุ่มแบน,กระทุ่มแบน,สมุทรสาคร
2020,53822,740202,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร
2020,9950,740203,ท่าไม้,กระทุ่มแบน,สมุทรสาคร
2020,35271,740204,สวนหลวง,กระทุ่มแบน,สมุทรสาคร
2020,5395,740205,บางยาง,กระทุ่มแบน,สมุทรสาคร
2020,21832,740206,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร
2020,3859,740207,หนองนกไข่,กระทุ่มแบน,สมุทรสาคร
2020,8023,740208,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร
2020,8835,740209,แคราย,กระทุ่มแบน,สมุทรสาคร
2020,7380,740210,ท่าเสา,กระทุ่มแบน,สมุทรสาคร
2020,10465,740301,บ้านแพ้ว,บ้านแพ้ว,สมุทรสาคร
2020,16835,740302,หลักสาม,บ้านแพ้ว,สมุทรสาคร
2020,14494,740303,ยกกระบัตร,บ้านแพ้ว,สมุทรสาคร
2020,12129,740304,โรงเข้,บ้านแพ้ว,สมุทรสาคร
2020,8509,740305,หนองสองห้อง,บ้านแพ้ว,สมุทรสาคร
2020,6752,740306,หนองบัว,บ้านแพ้ว,สมุทรสาคร
2020,4568,740307,หลักสอง,บ้านแพ้ว,สมุทรสาคร
2020,4005,740308,เจ็ดริ้ว,บ้านแพ้ว,สมุทรสาคร
2020,5347,740309,คลองตัน,บ้านแพ้ว,สมุทรสาคร
2020,7010,740310,อำแพง,บ้านแพ้ว,สมุทรสาคร
2020,5159,740311,สวนส้ม,บ้านแพ้ว,สมุทรสาคร
2020,4966,740312,เกษตรพัฒนา,บ้านแพ้ว,สมุทรสาคร
2020,27323,750101,แม่กลอง,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,8667,750102,บางขันแตก,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,18341,750103,ลาดใหญ่,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,8753,750104,บ้านปรก,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,9382,750105,บางแก้ว,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,5194,750106,ท้ายหาด,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,7799,750107,แหลมใหญ่,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,5489,750108,คลองเขิน,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,4377,750109,คลองโคน,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,6127,750110,นางตะเคียน,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,4464,750111,บางจะเกร็ง,เมืองสมุทรสงคราม,สมุทรสงคราม
2020,5254,750201,กระดังงา,บางคนที,สมุทรสงคราม
2020,1978,750202,บางสะแก,บางคนที,สมุทรสงคราม
2020,1753,750203,บางยี่รงค์,บางคนที,สมุทรสงคราม
2020,2105,750204,โรงหีบ,บางคนที,สมุทรสงคราม
2020,2241,750205,บางคนที,บางคนที,สมุทรสงคราม
2020,4052,750206,ดอนมะโนรา,บางคนที,สมุทรสงคราม
2020,2697,750207,บางพรม,บางคนที,สมุทรสงคราม
2020,1581,750208,บางกุ้ง,บางคนที,สมุทรสงคราม
2020,3118,750209,จอมปลวก,บางคนที,สมุทรสงคราม
2020,1305,750210,บางนกแขวก,บางคนที,สมุทรสงคราม
2020,1497,750211,ยายแพง,บางคนที,สมุทรสงคราม
2020,2020,750212,บางกระบือ,บางคนที,สมุทรสงคราม
2020,1745,750213,บ้านปราโมทย์,บางคนที,สมุทรสงคราม
2020,4731,750301,อัมพวา,อัมพวา,สมุทรสงคราม
2020,5199,750302,สวนหลวง,อัมพวา,สมุทรสงคราม
2020,5544,750303,ท่าคา,อัมพวา,สมุทรสงคราม
2020,5608,750304,วัดประดู่,อัมพวา,สมุทรสงคราม
2020,4205,750305,เหมืองใหม่,อัมพวา,สมุทรสงคราม
2020,4644,750306,บางช้าง,อัมพวา,สมุทรสงคราม
2020,2204,750307,แควอ้อม,อัมพวา,สมุทรสงคราม
2020,8315,750308,ปลายโพงพาง,อัมพวา,สมุทรสงคราม
2020,3794,750309,บางแค,อัมพวา,สมุทรสงคราม
2020,4005,750310,แพรกหนามแดง,อัมพวา,สมุทรสงคราม
2020,2890,750311,ยี่สาร,อัมพวา,สมุทรสงคราม
2020,3651,750312,บางนางลี่,อัมพวา,สมุทรสงคราม
2020,11588,760101,ท่าราบ,เมืองเพชรบุรี,เพชรบุรี
2020,9388,760102,คลองกระแชง,เมืองเพชรบุรี,เพชรบุรี
2020,4101,760103,บางจาน,เมืองเพชรบุรี,เพชรบุรี
2020,3827,760104,นาพันสาม,เมืองเพชรบุรี,เพชรบุรี
2020,9306,760105,ธงชัย,เมืองเพชรบุรี,เพชรบุรี
2020,7216,760106,บ้านกุ่ม,เมืองเพชรบุรี,เพชรบุรี
2020,4937,760107,หนองโสน,เมืองเพชรบุรี,เพชรบุรี
2020,6081,760108,ไร่ส้ม,เมืองเพชรบุรี,เพชรบุรี
2020,1281,760109,เวียงคอย,เมืองเพชรบุรี,เพชรบุรี
2020,2137,760110,บางจาก,เมืองเพชรบุรี,เพชรบุรี
2020,8823,760111,บ้านหม้อ,เมืองเพชรบุรี,เพชรบุรี
2020,5438,760112,ต้นมะม่วง,เมืองเพชรบุรี,เพชรบุรี
2020,7223,760113,ช่องสะแก,เมืองเพชรบุรี,เพชรบุรี
2020,2960,760114,นาวุ้ง,เมืองเพชรบุรี,เพชรบุรี
2020,2419,760115,สำมะโรง,เมืองเพชรบุรี,เพชรบุรี
2020,2185,760116,โพพระ,เมืองเพชรบุรี,เพชรบุรี
2020,4933,760117,หาดเจ้าสำราญ,เมืองเพชรบุรี,เพชรบุรี
2020,4535,760118,หัวสะพาน,เมืองเพชรบุรี,เพชรบุรี
2020,2224,760119,ต้นมะพร้าว,เมืองเพชรบุรี,เพชรบุรี
2020,1423,760120,วังตะโก,เมืองเพชรบุรี,เพชรบุรี
2020,5654,760121,โพไร่หวาน,เมืองเพชรบุรี,เพชรบุรี
2020,5531,760122,ดอนยาง,เมืองเพชรบุรี,เพชรบุรี
2020,6452,760123,หนองขนาน,เมืองเพชรบุรี,เพชรบุรี
2020,2402,760124,หนองพลับ,เมืองเพชรบุรี,เพชรบุรี
2020,7402,760201,เขาย้อย,เขาย้อย,เพชรบุรี
2020,3518,760202,สระพัง,เขาย้อย,เพชรบุรี
2020,3605,760203,บางเค็ม,เขาย้อย,เพชรบุรี
2020,3467,760204,ทับคาง,เขาย้อย,เพชรบุรี
2020,2703,760205,หนองปลาไหล,เขาย้อย,เพชรบุรี
2020,3716,760206,หนองปรง,เขาย้อย,เพชรบุรี
2020,5104,760207,หนองชุมพล,เขาย้อย,เพชรบุรี
2020,2642,760208,ห้วยโรง,เขาย้อย,เพชรบุรี
2020,1939,760209,ห้วยท่าช้าง,เขาย้อย,เพชรบุรี
2020,4764,760210,หนองชุมพลเหนือ,เขาย้อย,เพชรบุรี
2020,7055,760301,หนองหญ้าปล้อง,หนองหญ้าปล้อง,เพชรบุรี
2020,2222,760302,ยางน้ำกลัดเหนือ,หนองหญ้าปล้อง,เพชรบุรี
2020,2908,760303,ยางน้ำกลัดใต้,หนองหญ้าปล้อง,เพชรบุรี
2020,4115,760304,ท่าตะคร้อ,หนองหญ้าปล้อง,เพชรบุรี
2020,40003,760401,ชะอำ,ชะอำ,เพชรบุรี
2020,3828,760402,บางเก่า,ชะอำ,เพชรบุรี
